line_id	stop_id	time_from_start
742_1	7026	1500
742_1	7025	1569
742_1	7024	1683
742_1	7023	1799
742_1	7022	1891
742_1	7021	1943
742_1	7020	2054
742_1	7019	2116
742_1	7018	2173
742_1	7017	2258
742_1	7016	2345
742_1	7015	2431
742_1	7014	2520
742_1	6008	2940
20_0	5516	0
20_0	6562	77
20_0	6563	110
20_0	6564	149
20_0	6565	259
20_0	6566	297
20_0	6567	331
20_0	6568	371
20_0	6569	397
20_0	6570	422
20_0	6571	472
20_0	7575	600
20_0	6572	869
20_0	6023	1032
20_0	6024	1105
20_0	6025	1146
20_0	6026	1172
20_0	6224	1200
742_0	6008	0
742_0	6010	180
742_0	6014	217
742_0	6015	280
742_0	6016	331
742_0	6055	369
742_0	6019	460
742_0	6021	544
742_0	6022	588
742_0	6023	642
742_0	6024	721
742_0	6025	765
742_0	6026	793
742_0	6224	820
742_0	6027	885
742_0	6028	917
742_0	6251	1157
742_0	6252	1223
742_0	6253	1272
742_0	6254	1308
742_0	6255	1342
742_0	6256	1372
742_0	6257	1401
742_0	6258	1455
742_0	6259	1501
742_0	6260	1532
742_0	6261	1723
742_0	6262	1790
742_0	6263	1828
742_0	6264	1857
742_0	6265	1900
742_0	6266	1942
742_0	6267	2010
742_0	6268	2058
742_0	6269	2106
742_0	6270	2155
742_0	6271	2173
742_0	6272	2253
742_0	6273	2306
742_0	6274	2356
742_0	7083	2460
262_1	1148	0
262_1	1150	73
262_1	1152	136
262_1	1154	173
262_1	1156	195
262_1	1158	234
262_1	1160	265
262_1	1162	290
262_1	1164	321
262_1	1166	341
262_1	1168	365
262_1	1170	393
262_1	1172	412
262_1	1174	449
262_1	1176	484
262_1	1180	540
262_1	1182	626
262_1	1184	647
262_1	1186	729
262_1	1188	789
262_1	1190	822
262_1	1192	897
262_1	1194	958
262_1	1001	1020
667_0	5328	0
667_0	5329	79
667_0	5330	139
667_0	5331	224
667_0	5332	270
667_0	4332	300
667_0	4331	359
667_0	5341	438
667_0	5342	474
667_0	5343	527
667_0	5344	572
667_0	5345	602
667_0	5346	660
667_0	5347	706
667_0	5348	741
667_0	5349	774
667_0	5350	829
667_0	5351	861
667_0	4352	900
667_1	4352	0
667_1	4351	49
667_1	4350	86
667_1	4349	152
667_1	4348	195
667_1	4347	255
667_1	4346	303
667_1	4345	378
667_1	4344	425
667_1	4343	481
667_1	4342	552
667_1	4341	602
667_1	5328	879
667_1	5329	962
667_1	5330	1025
667_1	5331	1114
667_1	5332	1162
667_1	4332	1200
300_1	2790	0
300_1	2702	788
300_1	2142	814
300_1	2144	849
300_1	2146	873
300_1	2148	891
300_1	2150	938
300_1	2152	954
300_1	2154	979
300_1	2156	993
300_1	2158	1015
300_1	2160	1029
300_1	2162	1051
300_1	2164	1079
300_1	2166	1100
300_1	2168	1124
300_1	2170	1148
300_1	2172	1174
300_1	2174	1194
300_1	2176	1211
300_1	2178	1224
300_1	2005	1305
300_1	2006	1329
300_1	2008	1348
300_1	2800	1410
300_1	2802	1438
300_1	2804	1459
300_1	2806	1484
300_1	2808	1505
300_1	2810	1529
300_1	2812	1552
300_1	2814	1568
300_1	2816	1609
300_1	2906	1712
300_1	2908	1726
300_1	2910	1745
300_1	2911	1761
300_1	2842	1800
39_1	6960	0
39_1	6133	50
39_1	6134	98
39_1	7157	185
39_1	7156	228
39_1	7155	274
39_1	7153	360
39_1	6100	394
39_1	6101	445
39_1	6140	466
39_1	6141	488
39_1	6142	509
39_1	6143	550
39_1	6144	574
39_1	6145	624
39_1	6146	667
39_1	7796	750
39_1	7795	792
39_1	7794	909
39_1	7793	988
39_1	7792	1039
39_1	7791	1096
39_1	7718	1200
39_1	7716	1276
39_1	7715	1390
39_1	7714	1434
39_1	7713	1522
39_1	7712	1566
39_1	7711	1648
39_1	7709	1757
39_1	7708	1819
39_1	5008	1920
39_1	5010	2012
39_1	5012	2051
39_1	5011	2130
39_1	5016	2220
300_0	2842	0
300_0	2913	27
300_0	2950	83
300_0	2952	127
300_0	2866	277
300_0	2868	362
300_0	2870	417
300_0	2872	449
300_0	2874	474
300_0	2876	515
300_0	2878	557
300_0	2880	616
300_0	2028	720
300_0	2030	765
300_0	2100	938
300_0	2102	962
300_0	2104	998
300_0	2105	1027
300_0	2106	1083
300_0	2108	1111
300_0	2110	1163
300_0	2112	1199
300_0	2114	1245
300_0	2116	1272
300_0	2118	1323
300_0	2120	1395
300_0	2122	1420
300_0	2124	1500
300_0	2126	1527
300_0	2128	1552
300_0	2778	1601
300_0	2780	1625
300_0	2790	2400
915a_0	9560	0
915a_0	8573	43
915a_0	8572	94
915a_0	8571	132
915a_0	8570	160
915a_0	9545	249
915a_0	8569	327
915a_0	8568	358
915a_0	8467	407
915a_0	8429	442
915a_0	8423	463
915a_0	8422	501
915a_0	8420	558
915a_0	8419	589
915a_0	8418	647
915a_0	8417	678
915a_0	8416	727
915a_0	8415	767
915a_0	8414	809
915a_0	8413	835
915a_0	8410	883
915a_0	8409	917
915a_0	9401	952
915a_0	9402	977
915a_0	9403	1014
915a_0	9404	1039
915a_0	9405	1061
915a_0	9406	1082
915a_0	9407	1117
915a_0	9408	1143
915a_0	9409	1175
915a_1	9410	0
915a_1	9411	39
915a_1	9412	138
915a_1	9414	206
915a_1	9415	254
915a_1	9416	300
915a_1	9417	393
915a_1	9418	440
915a_1	9419	526
915a_1	9420	577
915a_1	9422	670
915a_1	9423	731
915a_1	9429	759
915a_1	9567	813
915a_1	9568	898
915a_1	9545	1083
915a_1	9546	1112
915a_1	9570	1236
915a_1	9571	1279
915a_1	9572	1332
915a_1	9573	1395
915a_1	9560	1500
764_1	4332	0
764_1	4331	68
764_1	4330	143
764_1	4329	175
764_1	4328	278
764_1	4327	348
764_1	4326	388
764_1	4325	412
764_1	4324	520
764_1	4323	617
764_1	4322	691
764_1	4321	760
764_1	4320	847
764_1	4319	900
764_1	4317	991
764_1	4316	1053
764_1	4315	1153
764_1	4314	1187
764_1	4313	1279
764_1	4312	1328
764_1	4311	1489
764_1	5098	1790
764_1	6012	2135
764_1	6013	2195
764_1	6010	2280
154_0	9001	0
154_0	9090	96
154_0	9092	194
154_0	9093	264
154_0	8099	420
154_0	8094	471
154_0	8098	525
154_0	8097	586
154_0	8096	660
154_0	8093	967
154_0	8091	993
154_0	8092	1040
154_0	8090	1131
154_0	8003	1263
154_0	8002	1305
154_0	9001	1320
154_0	8120	1920
154_0	9135	2160
154_0	9136	2220
154_0	8152	2400
154_0	8161	2580
154_0	9197	2700
154_0	9199	2820
39_0	6000	0
39_0	5502	96
39_0	5506	219
39_0	5508	299
39_0	5510	438
39_0	6708	573
39_0	6710	660
39_0	6711	746
39_0	6712	859
39_0	6713	941
39_0	6714	1032
39_0	6715	1104
39_0	6716	1234
39_0	6718	1336
39_0	6719	1380
39_0	6791	1448
39_0	6792	1503
39_0	6793	1558
39_0	6794	1624
39_0	6796	1784
39_0	7146	1861
39_0	7145	1912
39_0	7144	1949
39_0	7143	1972
39_0	7142	2011
39_0	7141	2032
39_0	7140	2059
39_0	7101	2093
39_0	7100	2123
39_0	6153	2160
39_0	6155	2262
39_0	6156	2314
39_0	6157	2367
39_0	6960	2580
444_0	2032	0
444_0	2781	185
444_0	2500	267
444_0	2501	386
444_0	2503	435
444_0	2742	557
444_0	2521	681
444_0	2523	778
444_0	2610	796
444_0	2505	847
444_0	2612	904
444_0	2613	923
444_0	2616	1000
444_0	2617	1039
444_0	2511	1087
444_0	2619	1135
444_0	2531	1246
444_0	2533	1474
444_0	2515	1551
444_0	2517	1628
444_0	2529	1740
421_0	3938	0
421_0	2100	197
421_0	2102	223
421_0	2104	262
421_0	2105	294
421_0	2106	356
421_0	2108	387
421_0	2316	486
421_0	2318	521
421_0	2320	573
421_0	2324	645
421_0	2326	698
421_0	2328	737
421_0	2330	778
421_0	2332	838
421_0	2334	886
421_0	2336	906
421_0	2338	950
421_0	2340	987
421_0	2342	1031
421_0	2112	1074
421_0	2114	1124
421_0	2116	1154
421_0	2118	1210
421_0	2120	1290
421_0	2122	1317
421_0	2124	1398
421_0	2125	1419
421_0	2126	1451
421_0	2128	1500
421_0	2130	1549
421_0	2132	1601
421_0	2134	1672
421_0	2136	1723
421_0	2138	1757
421_0	2140	1800
444_1	2529	0
444_1	2517	108
444_1	2515	191
444_1	2533	277
444_1	2531	501
444_1	2511	570
444_1	2622	625
444_1	2623	667
444_1	2535	717
444_1	2627	759
444_1	2628	822
444_1	2629	883
444_1	2751	1128
444_1	2503	1265
444_1	2501	1318
444_1	2596	1447
444_1	2783	1539
444_1	2032	1740
444_1	2032	1767
715_1	7338	0
715_1	7337	81
715_1	7336	170
715_1	7334	251
715_1	7333	293
715_1	7332	368
715_1	7330	470
715_1	7328	543
715_1	7327	617
715_1	7224	723
715_1	7223	796
715_1	7222	833
715_1	7221	939
715_1	7220	1007
715_1	7219	1050
715_1	7218	1088
715_1	7217	1213
715_1	7216	1278
715_1	7215	1417
715_1	6008	1560
715_1	6010	1680
429_0	2031	0
429_0	2786	26
429_0	2788	93
429_0	2789	140
429_0	2777	185
429_0	2771	204
429_0	2702	274
429_0	2142	318
429_0	2130	383
429_0	2132	429
429_0	2134	491
429_0	2136	536
429_0	2138	566
429_0	2140	589
429_0	2144	681
429_0	2704	745
429_0	2706	817
429_0	2530	900
753_0	6553	0
753_0	7223	143
753_0	7222	178
753_0	7221	278
753_0	7220	342
753_0	7219	382
753_0	7218	418
753_0	7217	537
753_0	7216	599
753_0	7215	731
753_0	7214	788
753_0	7213	851
753_0	7212	913
753_0	6509	1089
753_0	5016	1560
730_0	6008	0
730_0	6014	108
730_0	6015	167
730_0	6417	297
730_0	6418	366
730_0	6419	424
730_0	6125	507
730_0	6126	543
730_0	6127	575
730_0	6128	640
730_0	6129	671
730_0	6131	743
730_0	6132	780
730_0	6133	837
730_0	6134	901
730_0	6158	960
617_0	5102	0
617_0	4113	120
617_0	5311	240
617_0	5914	589
617_0	5915	716
617_0	5916	806
617_0	5917	872
617_0	5918	931
617_0	5319	1026
617_0	5320	1076
617_0	5321	1137
617_0	5322	1182
617_0	5323	1253
617_0	5324	1322
617_0	5325	1417
617_0	5326	1444
617_0	5327	1487
617_0	5328	1529
617_0	5329	1588
617_0	5330	1633
617_0	5331	1696
617_0	5332	1740
791_1	4332	0
791_1	4331	52
791_1	4330	110
791_1	4329	134
791_1	4328	213
791_1	4327	266
791_1	4326	296
791_1	4325	314
791_1	4324	396
791_1	4323	470
791_1	4322	527
791_1	4321	580
791_1	4320	646
791_1	4319	686
791_1	4918	763
791_1	4917	810
791_1	4916	889
791_1	4915	979
791_1	6906	1107
791_1	6908	1210
791_1	6909	1260
791_1	7012	1411
791_1	6212	1451
791_1	6213	1488
791_1	6214	1535
791_1	6215	1570
791_1	6216	1661
791_1	6217	1708
791_1	6218	1789
791_1	6219	1817
791_1	6220	1854
791_1	6221	1886
791_1	6553	1980
791_1	6224	2079
791_1	6027	2170
791_1	6028	2215
791_1	6007	2747
791_1	6033	2789
791_1	6034	2841
791_1	6090	3000
27_1	6730	0
27_1	6732	63
27_1	7755	125
27_1	7754	172
27_1	7753	221
27_1	7752	246
27_1	7751	261
27_1	7750	308
27_1	7749	329
27_1	7748	361
27_1	6746	480
27_1	7915	593
27_1	7914	681
27_1	7913	748
27_1	7912	831
27_1	7911	896
27_1	7910	955
27_1	5515	1038
27_1	5006	1113
27_1	5008	1203
27_1	5010	1294
27_1	5012	1332
27_1	5011	1410
27_1	5016	1500
791_0	6090	0
791_0	7912	1585
791_0	7911	1643
791_0	7909	1711
791_0	7908	1784
791_0	7907	1855
791_0	5914	1930
791_0	5915	2081
791_0	5916	2188
791_0	5917	2267
791_0	5918	2337
791_0	5319	2450
791_0	5320	2510
791_0	5321	2582
791_0	5322	2635
791_0	5323	2719
791_0	5324	2801
791_0	5325	2914
791_0	5326	2946
791_0	5327	2997
791_0	5328	3047
791_0	5329	3117
791_0	5330	3170
791_0	5331	3246
791_0	5332	3300
27_0	6000	0
27_0	5502	80
27_0	5506	182
27_0	5508	248
27_0	5510	363
27_0	5513	476
27_0	6910	563
27_0	6911	659
27_0	6913	768
27_0	6914	879
27_0	6915	953
27_0	7746	1080
27_0	6748	1208
27_0	6749	1244
27_0	6750	1265
27_0	6751	1316
27_0	6752	1336
27_0	6753	1370
27_0	6754	1414
27_0	6755	1469
27_0	7732	1529
27_0	7731	1576
27_0	7730	1620
251_0	1191	0
251_0	1194	80
251_0	1000	180
251_0	1002	300
251_0	1300	351
251_0	1302	366
251_0	1304	391
251_0	1423	476
251_0	1424	506
251_0	1468	673
251_0	1470	717
251_0	1472	729
251_0	1474	766
251_0	1477	803
251_0	1478	823
251_0	1410	1500
251_0	1411	1568
251_0	1412	1670
251_0	1413	1738
251_0	1414	1828
251_0	1415	1903
251_0	1416	1997
251_0	1417	2099
251_0	1418	2135
251_0	1419	2205
251_0	1420	2255
251_0	1426	2356
251_0	1425	2400
776_0	6018	0
776_0	6941	653
776_0	6942	750
776_0	7944	820
776_0	7943	875
776_0	6124	921
776_0	6125	953
776_0	6126	992
776_0	6127	1028
776_0	6128	1100
776_0	6129	1134
776_0	6131	1213
776_0	6132	1254
776_0	6133	1317
776_0	6136	1392
776_0	6137	1471
776_0	6139	1553
776_0	6101	1588
776_0	6140	1616
776_0	6141	1645
776_0	6142	1673
776_0	6143	1727
776_0	6144	1758
776_0	6145	1823
776_0	6146	1880
776_0	6147	1930
776_0	6149	2001
776_0	6150	2031
776_0	6151	2052
776_0	6152	2095
776_0	6153	2122
776_0	6155	2250
776_0	6156	2316
776_0	6157	2400
874_0	8959	0
874_0	8952	65
874_0	9901	104
874_0	9902	141
874_0	9903	197
874_0	9904	244
874_0	9905	288
874_0	8985	316
874_0	8984	337
874_0	9961	412
874_0	9962	449
874_0	9963	492
874_0	9964	532
874_0	9965	567
874_0	9966	592
874_0	9967	616
874_0	9968	666
874_0	9969	695
874_0	9970	724
874_0	8971	754
874_0	8970	783
874_0	8969	813
874_0	8968	848
874_0	8967	882
874_0	9977	948
874_0	9978	975
874_0	9979	1035
874_0	9980	1084
874_0	9981	1105
874_0	9982	1133
874_0	9983	1159
874_0	9984	1237
874_0	9985	1261
874_0	9906	1281
874_0	9907	1310
874_0	9908	1343
874_0	9909	1378
874_0	9910	1438
874_0	9911	1474
874_0	9912	1549
874_0	9913	1630
874_0	9915	1685
874_0	9916	1737
874_0	9917	1793
874_0	9918	1893
874_0	9919	1932
874_0	9920	1975
874_0	8921	2040
874_0	9920	2080
874_0	8921	2122
874_1	8921	0
874_1	8920	49
874_1	8919	91
874_1	8918	137
874_1	9912	250
874_1	9913	337
874_1	9915	396
874_1	9916	452
874_1	9917	512
874_1	8911	582
874_1	8910	622
874_1	8909	690
874_1	8908	724
874_1	8907	762
874_1	8985	823
874_1	8984	846
874_1	8983	932
874_1	8982	956
874_1	8981	991
874_1	8980	1012
874_1	8979	1066
874_1	8978	1120
874_1	8977	1163
874_1	9967	1217
874_1	9968	1271
874_1	9969	1302
874_1	9970	1333
874_1	8971	1365
874_1	8970	1396
874_1	8969	1428
874_1	8968	1466
874_1	8967	1503
874_1	8966	1537
874_1	8965	1568
874_1	8964	1607
874_1	8963	1649
874_1	8962	1699
874_1	8961	1732
874_1	8960	1768
874_1	8973	1835
874_1	8959	1920
874_1	8972	2100
874_1	9900	2220
507_0	1177	0
507_0	1183	378
507_0	1500	900
507_1	1596	0
507_1	1183	341
507_1	1177	600
911_0	8120	0
911_0	9462	900
911_0	9463	948
911_0	9464	1001
911_0	9465	1055
911_0	9466	1138
911_0	9567	1199
911_0	9568	1280
911_0	9569	1345
911_0	9570	1423
911_0	9571	1463
911_0	9572	1513
911_0	9573	1573
911_0	9574	1617
911_0	9575	1664
911_0	8580	1800
N1_0	5513	0
N1_0	5514	68
N1_0	5516	120
N1_0	6012	182
N1_0	6013	216
N1_0	6014	282
N1_0	6015	328
N1_0	6016	365
N1_0	6055	393
N1_0	6019	460
N1_0	6920	506
N1_0	6123	597
N1_0	6124	630
N1_0	6125	652
N1_0	6126	680
N1_0	6127	705
N1_0	6128	756
N1_0	6129	780
N1_0	6131	836
N1_0	6132	865
N1_0	6133	909
N1_0	6134	959
N1_0	6158	1000
N1_0	7158	1044
N1_0	7134	1085
N1_0	7960	1151
N1_0	7959	1184
N1_0	7958	1230
N1_0	7956	1284
N1_0	6954	1360
N1_0	7955	1382
N1_0	7954	1405
N1_0	7953	1434
N1_0	7952	1450
N1_0	7951	1493
N1_0	7950	1528
N1_0	7949	1568
N1_0	7948	1600
N1_0	7939	1632
N1_0	6931	1670
N1_0	6932	1710
N1_0	6933	1734
N1_0	6934	1765
N1_0	6935	1793
N1_0	7338	1850
N1_0	7337	1890
N1_0	7336	1934
N1_0	7334	1974
N1_0	7333	1995
N1_0	7332	2032
N1_0	7330	2082
N1_0	7328	2118
N1_0	7327	2154
N1_0	7026	2213
N1_0	7025	2243
N1_0	7024	2293
N1_0	7023	2343
N1_0	7022	2383
N1_0	7021	2405
N1_0	7020	2453
N1_0	7019	2480
N1_0	7018	2505
N1_0	7017	2542
N1_0	7016	2580
N1_0	7015	2617
N1_0	7014	2653
N1_0	7013	2726
N1_0	7012	2756
N1_0	6509	2862
N1_0	5513	3000
911_1	9580	0
911_1	8575	98
911_1	8573	136
911_1	8572	181
911_1	8571	213
911_1	8570	237
911_1	8569	305
911_1	8568	331
911_1	8467	373
911_1	8466	425
911_1	8465	478
911_1	8464	523
911_1	8463	563
911_1	8462	600
911_1	8120	1860
911_1	9135	2220
726_0	7919	0
726_0	6914	23
726_0	6915	83
726_0	6917	171
726_0	6918	196
726_0	6055	240
726_0	6119	338
726_0	6120	404
726_0	6121	459
726_0	6123	520
726_0	6124	575
726_0	6125	611
726_0	6126	656
726_0	6127	697
726_0	6128	780
726_0	6129	820
726_0	6131	912
726_0	6132	959
726_0	6133	1031
726_0	6136	1118
726_0	6137	1209
726_0	6139	1304
726_0	6101	1344
726_0	6140	1376
726_0	6141	1410
726_0	6142	1442
726_0	6143	1505
726_0	6144	1541
726_0	6145	1616
726_0	6146	1681
726_0	6149	1821
726_0	6150	1855
726_0	6151	1880
726_0	6152	1930
726_0	6153	1980
726_0	6155	2140
726_0	6156	2222
726_0	6157	2304
726_0	6158	2400
726_0	6157	2437
726_0	6158	2478
202_0	1855	0
202_0	1856	70
202_0	1949	128
202_0	1948	191
202_0	1960	215
202_0	1961	298
202_0	1962	360
202_0	1964	481
202_0	1942	518
202_0	1941	566
202_0	1965	597
202_0	1966	682
202_0	1967	724
202_0	1968	768
202_0	1969	841
202_0	1970	876
202_0	1971	894
202_0	1972	927
202_0	1973	979
202_0	1974	1059
202_0	1846	1180
202_0	1856	1351
202_0	1851	1401
202_0	1852	1454
202_0	1855	1500
681_1	3210	0
681_1	3212	55
681_1	3214	88
681_1	3216	127
681_1	3218	157
681_1	3220	193
681_1	3222	228
681_1	3224	257
681_1	3226	287
681_1	3228	325
681_1	3230	368
681_1	3232	399
681_1	3234	437
681_1	3236	480
681_1	3237	805
681_1	3976	953
681_1	3978	1033
681_1	3980	1130
681_1	3982	1194
681_1	3081	1357
681_1	3825	1661
681_1	3839	1740
WRL_0	WELL	0
WRL_0	PETO2	780
WRL_0	WATE2	1140
WRL_0	UPPE	2220
WRL_0	MAYM	2640
WRL_0	FEAT	3840
WRL_0	WOOD	4320
WRL_0	MATA	4620
WRL_0	CART	5160
WRL_0	SOLW	5820
WRL_0	RENA	6180
WRL_0	MAST	6300
726_1	7157	0
726_1	7156	30
726_1	7155	62
726_1	7153	120
726_1	7152	151
726_1	7151	194
726_1	7150	209
726_1	7149	244
726_1	7148	271
726_1	7147	309
726_1	7146	359
726_1	7145	427
726_1	7144	477
726_1	7143	507
726_1	7142	559
726_1	7141	588
726_1	7140	624
726_1	7101	670
726_1	7138	709
726_1	7137	771
726_1	7136	840
726_1	7133	926
726_1	7132	979
726_1	7131	1019
726_1	7129	1096
726_1	7128	1123
726_1	7126	1212
726_1	7125	1255
726_1	7124	1302
726_1	7123	1331
726_1	7122	1365
726_1	7121	1411
726_1	7120	1449
726_1	7018	1526
726_1	7017	1577
726_1	7918	1619
726_1	7917	1657
726_1	7915	1720
726_1	7914	1800
WRL_1	MAST	0
WRL_1	RENA	180
WRL_1	SOLW	420
WRL_1	CART	1080
WRL_1	MATA	1680
WRL_1	WOOD	1980
WRL_1	FEAT	2520
WRL_1	MAYM	3780
WRL_1	UPPE	4320
WRL_1	WATE1	5400
WRL_1	PETO1	5880
WRL_1	WELL	6600
130_0	9000	0
130_0	9002	26
130_0	9003	70
130_0	9004	91
130_0	9005	138
130_0	9017	213
130_0	9018	249
130_0	9019	277
130_0	9020	310
130_0	9151	366
130_0	9152	480
130_0	9153	527
130_0	9155	587
130_0	9156	611
130_0	9157	696
130_0	9158	774
130_0	9159	810
130_0	9113	888
130_0	9114	923
130_0	9115	960
130_0	9160	1000
130_0	9162	1035
130_0	9163	1107
130_0	9164	1148
130_0	9165	1200
130_0	9166	1267
130_0	9167	1303
130_0	9268	1322
130_0	9269	1372
130_0	9270	1398
130_0	9271	1434
130_0	9272	1454
130_0	9273	1498
130_0	9274	1536
130_0	9275	1564
130_0	9276	1592
130_0	9277	1629
130_0	9278	1664
130_0	9279	1697
130_0	9280	1740
130_0	9281	1787
130_0	9282	1870
130_0	9283	1950
130_0	9284	2026
130_0	9285	2129
130_0	9286	2224
130_0	9287	2298
130_0	9288	2357
130_0	8289	2520
741_1	4325	0
741_1	4324	111
741_1	4323	212
741_1	4322	289
741_1	4321	360
741_1	4320	450
741_1	4319	505
741_1	4918	609
741_1	4917	673
741_1	4916	779
741_1	4915	901
741_1	6906	1074
741_1	6908	1213
741_1	6909	1281
741_1	6013	1537
741_1	6010	1620
510_0	1177	0
510_0	1183	283
510_0	1500	674
510_0	1637	753
510_0	1638	812
510_0	1522	832
510_0	1524	866
510_0	1526	899
510_0	1528	922
510_0	1530	963
510_0	1532	995
510_0	1534	1062
510_0	1536	1096
510_0	1538	1135
510_0	1540	1171
510_0	1542	1197
510_0	1544	1220
510_0	1546	1252
510_0	1548	1287
510_0	1550	1318
510_0	1552	1356
510_0	1554	1384
510_0	1556	1412
510_0	1558	1450
510_0	1604	1493
510_0	1606	1538
510_0	1608	1574
510_0	1610	1599
510_0	1612	1624
510_0	1614	1649
510_0	1616	1683
510_0	1618	1710
510_0	1620	1746
510_0	1560	1800
823_0	8152	0
823_0	8136	600
823_0	8135	660
823_0	9118	827
823_0	9121	900
823_0	9122	930
823_0	9223	1006
823_0	9224	1053
823_0	9225	1114
823_0	9226	1157
823_0	9227	1207
823_0	9228	1274
823_0	9245	1352
823_0	9246	1412
823_0	9247	1476
823_0	9249	1556
823_0	9250	1618
823_0	9251	1709
823_0	9253	1786
823_0	9254	1838
823_0	9255	1900
823_0	9256	1983
823_0	9257	2021
823_0	9361	2248
823_0	9362	2300
823_0	9363	2347
823_0	8329	2406
823_0	8322	2462
823_0	8321	2501
823_0	9377	2557
823_0	9369	2591
823_0	9370	2621
823_0	9371	2651
823_0	9372	2704
823_0	9373	2761
823_0	9374	2801
823_0	9375	2846
823_0	9376	2914
823_0	8377	3000
510_1	1536	0
510_1	1538	52
510_1	1540	99
510_1	1542	133
510_1	1544	164
510_1	1546	205
510_1	1548	251
510_1	1550	292
510_1	1552	342
510_1	1554	378
510_1	1556	420
510_1	1558	463
510_1	1604	511
510_1	1606	561
510_1	1608	601
510_1	1610	629
510_1	1612	656
510_1	1614	684
510_1	1616	722
510_1	1618	752
510_1	1620	792
510_1	1560	840
510_1	1562	870
510_1	1564	968
510_1	1566	1016
510_1	1568	1091
510_1	1570	1152
510_1	1572	1188
510_1	1574	1247
510_1	1623	1365
510_1	1596	1500
510_1	1183	1841
510_1	1177	2100
309_0	1848	0
309_0	1846	300
309_0	1944	379
309_0	1943	395
309_0	1942	412
309_0	1941	430
309_0	1940	447
309_0	0005	532
309_0	1928	591
309_0	1939	687
309_0	1938	923
309_0	1937	1037
309_0	1936	1063
309_0	1935	1085
309_0	1933	1115
309_0	1932	1141
309_0	1931	1159
309_0	1930	1200
929_1	8627	0
929_1	8625	36
929_1	8624	72
929_1	8633	91
929_1	8622	119
929_1	8621	167
929_1	8607	347
929_1	8605	380
929_1	8604	411
929_1	8602	442
929_1	8601	475
929_1	9695	511
929_1	9696	531
929_1	9697	561
929_1	9698	581
929_1	8699	600
929_1	8698	618
929_1	8697	652
929_1	8696	690
929_1	8695	720
929_1	8694	765
929_1	8693	844
929_1	8692	914
929_1	8691	990
929_1	8615	1200
929_1	8614	1229
929_1	8613	1263
929_1	8612	1295
929_1	8611	1366
929_1	8689	1419
929_1	8588	1470
929_1	8587	1523
929_1	8586	1570
929_1	8585	1612
929_1	8584	1663
929_1	8577	1800
929_1	9559	2100
929_1	9560	2400
906_1	9586	0
906_1	9587	44
906_1	9688	102
906_1	9689	142
906_1	9690	184
906_1	9691	238
906_1	9692	294
906_1	9693	350
906_1	9694	404
906_1	9601	425
906_1	9602	462
906_1	9604	496
906_1	9605	539
906_1	9607	560
906_1	9620	775
906_0	9620	0
906_0	8621	20
906_0	8607	182
906_0	8605	212
906_0	8604	240
906_0	8602	268
906_0	8601	300
906_0	9695	332
906_0	9696	350
906_0	9697	376
906_0	9698	393
906_0	8699	403
906_0	8694	499
906_0	8693	544
906_0	8692	584
906_0	8691	627
906_0	8690	657
906_0	8689	703
906_0	8588	740
906_0	8587	778
906_0	8586	812
906_0	8585	843
906_0	8584	880
906_0	8582	951
906_0	9580	975
906_0	8575	1063
906_0	8573	1097
906_0	8572	1137
906_0	8571	1166
906_0	8570	1200
309_1	1836	0
309_1	1837	71
309_1	1838	283
309_1	1839	710
309_1	1828	906
309_1	0005	978
309_1	1840	1127
309_1	1841	1156
309_1	1842	1187
309_1	1843	1220
309_1	1844	1260
309_1	1946	1320
309_1	1849	1380
929_0	9560	0
929_0	9575	138
929_0	9559	300
929_0	9579	600
929_0	9583	690
929_0	9584	743
929_0	9585	777
929_0	9586	813
929_0	9587	859
929_0	9688	924
929_0	9689	971
929_0	9611	1030
929_0	9612	1096
929_0	9613	1131
929_0	9614	1158
929_0	9615	1200
929_0	9691	1412
929_0	9692	1486
929_0	9693	1560
929_0	9694	1631
929_0	9695	1671
929_0	9696	1702
929_0	9697	1748
929_0	8698	1779
929_0	8699	1800
929_0	8698	1812
929_0	8697	1834
929_0	8696	1858
929_0	8695	1877
929_0	9601	1919
929_0	9602	1952
929_0	9604	1981
929_0	9605	2025
929_0	9607	2045
929_0	9621	2222
929_0	9622	2271
929_0	9623	2305
929_0	9624	2321
929_0	9625	2358
929_0	9626	2377
929_0	9627	2400
60e_0	5000	0
60e_0	5002	67
60e_0	5515	168
60e_0	5006	259
60e_0	5008	367
60e_0	5010	476
60e_0	5012	522
60e_0	5014	628
60e_0	5016	720
60e_0	5018	764
60e_0	5020	795
60e_0	5022	830
60e_0	5024	854
60e_0	5025	887
60e_0	5026	940
60e_0	5028	1013
60e_0	3260	1090
60e_0	3262	1273
60e_0	3264	1307
60e_0	3266	1426
60e_0	3268	1609
60e_0	3000	1680
60e_0	3200	1741
60e_0	3202	1768
60e_0	3204	1785
60e_0	3206	1816
60e_0	3208	1852
60e_0	3900	1919
60e_0	3902	1980
60e_0	3903	2067
60e_0	3904	2117
60e_0	3906	2173
60e_0	3908	2235
60e_0	3910	2313
60e_0	3911	2373
60e_0	3912	2394
60e_0	3914	2464
60e_0	3916	2520
60e_0	3918	2571
60e_0	3920	2620
60e_0	3922	2693
60e_0	3926	2803
60e_0	3928	2880
60e_0	3929	2937
60e_0	3930	2963
60e_0	3932	3015
60e_0	3936	3185
60e_0	2005	3247
60e_0	2002	3300
60e_0	2006	3454
